index,text,emotions
391677,i kinda feel super awesome when i go,joy
353432,i feel uncomfortable when people i knew read my blog and thus i briefly entertained the idea of typing my posts in codes but decide against it because its troublesome to decode them when i want to read my old posts yes im extremely lazy to this extent,fear
414582,i call and leave a message and then no one calls me back i feel ignored,sadness
363553,i write this post i can t help but feel gloomy and bothered,sadness
379564,i feel selfish for even saying this but its hard on me too,anger
403558,i feel pretty ac,joy
351286,i feel like you have conspired against me to make sure i am up at am each and every morning this week,joy
392132,i feel that he is pretty rich we waits bottoms go to that what ning joss stick the garden seek him to see,joy
410076,ive realized is not the villain and to feel victimized by it would be to wholly miss the point,sadness
404247,i talked to friend after friend and continued to feel alone because who can fully understand how crushing it feels not to be recognized for who you are your actual gender,sadness
365444,im feeling particularly homesick,sadness
373060,i feel so angry i cant even explain the velocity of my current heartbeat,anger
401092,i just feel so peaceful and calm while listening to those songs,joy
362695,i feel your vulnerability sincere as can be,joy
412607,someone in my family my brother i suspected ate a bun which i had made for myself it was during a long telephone call after i had just made it and put it in the oven warming drawer,anger
352993,i feel awful about hurting my friend and letting her down selena explained,sadness
369578,i feel defective for not being crazed,sadness
353800,i feel lost in many respects and tired of evaluating,sadness
391343,i have been feeling extremely agitated about these upcoming appointments,fear
411123,i don t relish in feeling unprotected,fear
358565,i do not expect everyone to agree with me but i also feel that my thoughts and opinions are mine and that is ok no one has to agree with me but at the same time people shouldnt get all bent out of shape because i have an opinion,joy
377790,i have been a professional bass player for over years and have collected many rare guitars but now i feel its time to let other people have the pleasure of my treasured collection and enjoy playing these wonderful instruments,love
388118,i was feeling somewhat inspired to begin the exploration of another important topic quite relevant to the upcoming festivities,joy
368930,ive fallen asleep embracing a person but never a book and we both woke up this morning feeling kind of awkward about it,sadness
378868,i could feel anything properly that i am still unsure,fear
408887,i no longer feel a part of the news family i may even be vain enough to say that i want to be in the news for something great than stuck in the office writing about it,sadness
395036,i expect to have many blog moments in the week ahead but ill settle today for feeling a little distracted and perhaps not as prolific but serenely content,anger
404802,i can feel i have damaged my leg after feeling it twist and spring back then trying to stand with no luck for quite some time,sadness
374660,i was feeling a bit curious so i also did little natsumi in sailor star fuku,surprise
376307,i have been so busy i feel like i have free time at home,joy
374916,i feel like i would want to know myself more fully before trusting my judgment on a past life,joy
357679,i like singing church smores ballet feeling graceful whilst doing said ballet panic,joy
414701,i want to smell her feel the texture of her hair between my eager fingers taste her inner thigh satisfy my urges and still be home in time for supper,joy
391021,i was feeling a little tender but lulu had asked to have her friend over so he and his little brother came to play for a while,love
405241,i feel so empty i feel so alone full of rage i am so vain i have never been in so much pain i wish i could just curl up in the dark nothing is ever going to mend this broken heart a quiet mind a peaceful insanity a tortured soul tell me will i ever be whole,sadness
388475,i feel entertained and amused to see how warped her mind can get,joy
366046,i am getting older and there is a slight need to feel valued as a human being which means getting paid accordingly to my skills and experience instead of working for free all the time,joy
402028,im not always able capture the essence of the way i see the world in writing i feel that my weird way of thinking has been generally consistent throughout my short years,surprise
373900,i was hot cranky and feeling pretty spiteful,anger
406924,i am feeling uncertain and i would rather have the feeling of certainty in this particular situation,fear
384671,i might feel better for seconds after i ve blamed ken for our trashed house but right after that i start to feel even crappier for ruining his day,joy
381702,i want to feel amused,joy
352559,i feel all of this artistic energy inside of me that is wasting away because i have been studying and partying,joy
413970,i feel that perception is vital for acquire rev post i feel that perception is vital for acquire staying eco malicious,joy
358590,i grow older to adore finally feeling lively again after a few days or a few weeks of having not,joy
367824,i search for some heartfelt words for this mother s day post i am feeling a bit blank,sadness
360927,i feel so honored that i have relationships with audiobook publishers and often find audiobooks on my doorstep that is outstanding,joy
403709,i wouldnt feel jealous because i would be her number one,anger
366484,i feel like to have hot chocolate dvd and sofa,love
411605,i feel like a benevolent ghost only half visible and it makes me smile and all of the sudden the earth is right on course and i am overjoyed to be a part of it,joy
379513,i feel greatly disturbed i almost ended up hiding in my room and doing nothing again but i dragged myself out of bed dragged myself to class and i am currently listening to the midterm information,sadness
368397,i didnt feel miserable as back then i didnt know what the heck i was,sadness
395644,i just sit in the rv dinette in the driveway look out the big back window and feel amazing,surprise
396813,i feel so sorry for his poor teacher,sadness
393004,i feel burdened amp my heart feels heavy,sadness
384244,i wonder sometimes about what it feels like to be pretty,joy
393150,im feeling melancholy frustrated or just plain pissed about something i cant rage about it on facebook without having people do one of the following,sadness
357364,i feel like im defective or something,sadness
398644,im feeling a bit er amorous,love
391529,i feel content sending packet after packet out into the world,joy
352886,i want but the entire experience left me feeling rather disturbed and so i made it the subject of my meditation that night,sadness
375074,ive allowed other people to belittle me to the point where even now i struggle with not feeling a failure and worthless when that isnt even mine,sadness
355707,i feel so embarrassed she said in a statement,sadness
391809,i even compare friendships and i find myself feeling paranoid that my friends like me less than i thought or that they have stronger friendships with other people than they do with me,fear
398552,i feel they are throwing our nation away with their selfish greed and lack of truth and knowledge,anger
372897,i don t want to say much because i feel like a fake,sadness
404447,i feel contented calm relaxed and happy,joy
370296,i was feeling very emotional on our last day in canada so much so that i cried on the plane ride home before passing out for most of the seven hours,sadness
369137,i feel embraced and welcomed and loved,joy
350145,i didn t feel deprived at all,sadness
371705,i felt like a mom and i would spend this day upset and feeling punished,sadness
375154,i need to feel overwhelmed so as not to deal with what s really going on,fear
362213,i am feeling generous today i will show you how much you know about this queen of yours,joy
396403,i feel embarrassed that i didnt even give it a real shot but the peace i feel in my life doesnt even compare and so i know i made the right decision,sadness
411396,i now regret because i feel they were too positive about mediocre books and i think thats unfair on and detrimental to the books i actually really liked but gave a similar rating or review,joy
381455,i always feel unjustifiably annoyed when i see girls wearing nice dresses to school,anger
367404,i can choose not to listen to but i feel like a lousy friend because i have been avoiding speaking with them,sadness
395986,i perform i feel happy that people cheer for me but i feel sorry because they don t understand what i am saying,joy
358021,i don t tell you this bit of knowledge but i must gywn is feeling quite ecstatic all of a sudden domina alexandria what if i told you that your family knew that this day would happen,joy
400167,i feel that he was completely humiliated and his grandfather s laughing in the dream roused him since the laughing echoed the taunts of the elite,sadness
359009,i cant be the only young woman who is feeling helpless and alone,sadness
398403,i didnt care for the people around me whether i hurt them or not or if they feel disturbed of me,sadness
408277,i know is you and how you make me feel i cant believe how long i stayed so stubborn,anger
358614,im feeling rather rockabilly fabulous so have gone for a leopard print dress and head scarf,joy
369439,i feel all creative people are inherently lazy p,joy
379104,i must commit to prayer to time with god to consistency and perseverance so that when something happens and feelings fade my foundations are not shaken for freedom christ has set us free stand firm therefore and do not submit again to a yoke of slavery,fear
380303,im only thats too young to feel so alone,sadness
378196,im feeling too sad insecure and lonely,sadness
408253,i cant feel it i dont see it im not convinced at all,joy
384204,i have a feeling im about to have some amazing experiences here my family i dont know why but im just happy its upi in the mountains and colder hahah,surprise
407816,i feel horrible though because i do not want them to feel responsible for me,sadness
380862,i feel a little less fearful about it,fear
367325,i still feel a keen sense of the ramifications of my departure from austin but i have also found an appreciation for the smaller scale possibilities that buffalo s limitations offer,joy
380731,i feel stressed i used to drink,anger
408963,i feel shy to look him in the eye,fear
406692,i was not feeling sorrowful,sadness
395395,i feel this i hated all his songs that leaked but this is growing on me,sadness
410984,i think i used to treat my girlfriends that way but i now feel that i have become so disillusioned to be that way anymore,sadness
350442,i encounter such violations i feel unprotected and the idea that its dangerous out there sets in hard,fear
405063,im probably sounding very unromantic but the fact that my husband bought me flowers because hes expected to doesnt feel very romantic,love
350475,i keep telling myself looking down at the box wrapped in bright yellow paper and a silver bow even though i feel that i m going to be humiliated when i get there,sadness
385101,ive landed in penang and it is amazing that im not feeling amazed,surprise
397904,i expect anyone who was harmed directly or indirectly by his actions to similarly experience the compassion i feel for cho and his family but my sympathy and compassion for the innocent victims their families and their friends is not diminished by my sadness for cho,joy
373112,i do know that this blog mainly features the mushiness aspect of being in love and not much about the hurts and pains love also brings so for a change this post will be about feeling heartbroken aray ko po,sadness
406226,ive been feeling like im in a creative vacuum of sorts,joy
380627,i feel virtuous yet oddly bereft we have a big candy bowl here at work and a hard working diligent woman who keeps it well stocked among her thousands of other responsibilities,joy
376539,i needed to tell people that i feel tortured,anger
415018,i believe we have a right to take pride in our accomplishments so long as were not doing so to feel superior to anyone,joy
416261,i feel like an extremely ungrateful brat even though by thinking how im being an ungrateful brat im not really,sadness
353273,i was feeling a bit apprehensive about the whole thing to start with miles is not much but id already seen one man being helped out of the earlier mile run with what looked like a painful knee injury,fear
383900,i guess i was just feeling a lot more outgoing than normal but i dont know exactly whats happened to me in these few months to make me a lot quieter than i usually am,joy
376369,i feel shaky with not knowing what my writing future holds and yet i have a huge amount of promotion and book stuff on the horizon i also cannot say how amazing this has been,fear
404943,i got a feel for a very submissive victim like persona from her requiring either jack or a href http www,sadness
393090,i sat with my boy and asked him what they had been saying about him that made him feel so tortured,anger
410571,i feel more stubborn than lazy but i probably am both and there is not much else i can do to explain,anger
408379,i feel like gg allin was a frightened man,fear
372599,i feel like i should apologize to queen charming but i m not sure what to say,joy
391226,i am still feeling cranky that i have tomato plants taking up real est,anger
394537,i share with my fellow blog readers that i feel somewhat distraught and alone,fear
355663,i am insane but i am loving to death the feeling of being so inhibited that i cant call anyone up and tell them about it,fear
382519,im a bit of a homebody so i might be feeling a little homesick at this point but i still dont want this vacation to end,sadness
380690,i feel like he has been adequately punished by being incarcerated for that period of time and i feel that probation would be sufficient u,sadness
352910,i feel listless but inspired molly just left and i keep making up songs out of my head and my voice feels like it has finally returned from whatever kind of vacation it had been on for months,sadness
404110,i feel so loved a href http anewstaci,love
363907,i open my eyes wide and i feel the last bubble of precious air escape from my lips then everything goes black,joy
353426,i hold them in my hand and feel there no longer tender petals,love
370481,i were discussing on freedom and economic growth in global civil society i cudnt help but feeling amazed our frens in da philippines dat they r happy maintain basic living condition without rapid development as long as their freedom is not being touched,surprise
355084,i keep trying to find positives to talk myself up into a good mood then i feel regretful i m not showing enough reverence and respect to how the world currently stands,sadness
366930,i feel frantic all of a sudden,fear
371842,im very thankful for field trips when not feeling well,joy
395363,i get that tingly feeling in my naughty bits that can only mean one thing ejaculation,love
365279,i feel that this was an acceptable substitute of my time,joy
414126,i feel i might have to start supporting spurs and join the tory party to guarantee their failures,love
395733,i would feel annoyed,anger
350631,i drove away feeling a bit disappointed because i spent dollars just to find a freedom that is not free,sadness
410849,i went out last night i was feeling all sorts of weird and just needed to get out for a bit,surprise
405553,i feel so honoured to have actually witnessed it with my own eyes,joy
357885,i have to understand their feelings even though it takes away some of my joy of giving but some people are too shy to receive and some are too nervous to give so rather than make their christmas unhappy i ll respect their wishes,fear
399611,i feel like a kid again amazed at hard drives printers and the ability to create things out of thin air,surprise
399188,i feel kind of greedy since i know everyone wants it and i mean i dont really need another jacket,anger
362641,i had a bit of that growing up feeling like a freak among my peers and a charming oddity among adults,joy
393893,i mention to my husband last night that i feel so totally overwhelmed with the packing and cleaning,surprise
370866,i feel sure that we can use it to benefit issues that we believe really matter and share our support and insights,joy
395494,i feel proud in caring for her and protecting her i like doing things that she asks me to however silly or hard it is i feel happy seeing her smiling and sad when she looks so,joy
394809,i still feel weird saying im irish out loud,surprise
377025,i don t feel hopeless or depressed,sadness
412614,when the university withdrew the accomodation that it had given me,anger
412657,i feel mentally exhausted as though my mind has been up against david haye in the boxing ring,sadness
374671,i feel so blessed to be here,joy
410296,i must be feeling benevolent,joy
406951,i feel so lovely not,love
367296,i love buying organic food at the store because i feel like i am supporting small farmers and using my money to make positive change,love
403420,i am feeling a bit unsure about it,fear
409345,i am refreshed by a sensation of things happening at the right pace at the right time without a feeling of being rushed,anger
364982,i stand here i do feel strange trying to blend in trying to mingle,surprise
404544,im down pounds and feeling amazing,joy
355361,i have been feeling overly anxious and stressed out,fear
401987,i will pause several times during my day and taking a few minutes to visualize myself as having reached my goal pounds slimmer and feeling fantastic,joy
383346,i also feel your hot body against mine,love
391963,i realize that remaining single is an option im not the girl who always needs to be in a relationship to feel valuable but i really do care about them both,joy
350968,i love the combination of lavender and orange scent but feel free to substitute any other fragrance oil or essential oils that you wish,joy
364166,i feel so troubled now idk why haha oka,sadness
371166,i feel trusting enough i will release to you what i write in honesty but for now i will keep my words confidential,joy
392607,i sensed paul s concern for my feelings and then i was mad at myself for feeling for sorry for me,anger
386169,i tend to feel dissatisfied when im not reading something,anger
414359,i feel very reassured by this progress because when i started walking in rehab i had to a similar exhale to get my leg to move forward and now i dont have to work as hard,joy
412055,id kansai ben their ears off and then wed all feel awkward,sadness
383141,i do fall victim to feeling impatient for things in my life to begin school amp just for things to move forward in general,anger
353383,i remember how it felt to hold the stack of cards in my hands and to feel liked and accepted by the other kids in my class,love
350281,i literally can have zero feelings for something i should but then i could get mad about something small,anger
394073,i felt they are feeling hostile towards head strong nations such as the u,anger
381878,i feel like he may be the sweet talker out of the group,love
413085,i have been seeking god hard for about a week and this morning when i was having my god time feeling a little troubled by the silence from him on this subject i knew he would come through i was waiting and hoping and expecting for it,sadness
363720,i feel scared of being vulnerable of being teased and being alone,fear
354581,i grew farther and farther away from my old friends it hurt so much that i didnt want to feel it again and was never sincere or honest with my friends again,joy
403146,i feel burdened by the enormity of my job it is that i realised that working at and above capacity hinders creative capacity,sadness
381711,i didnt feel like i was inhibited by my body image or my physical strength or my confidence,sadness
399986,i didn t tell him so i shouldn t feel all troubled or anything,sadness
356529,i start to assume that i am terrible feeling in the pit of mystomach and i m terrified that another panic attack occurs or that some other unknown terrible thing is going to happen to me or anyone in my family,fear
405026,i come out of feeling utterly drained by the content the pushing for scientific recognition the pushing for regulation for respectability for professionalism,sadness
355253,i make lists helps me remember helps me act helps me feel worthwhile,joy
391245,i think the point is that play is a state of mind and feeling playful is just as vital to our survival as food and water,joy
383571,ive been feeling anxious or negative one of the two,fear
412851,i was really upset cause whenever i got sad or feel insecure about anything youd claw out at me like it was my fault to love you that much,fear
379543,i am reminded that no matter how i feel or what i am going through that i am loved exactly where i am and for who i am today forever and always,love
405665,i was feeling pretty melancholy about mothers day,sadness
390122,i feel absolutely blessed to have found this niche and the opportunities with blogging,joy
410402,i have a really strong feeling im a little bit unwelcome in this group just by one or two ppl i guess and it just sets me off and i,sadness
388086,i throw myself into it i feel absoutely fantastic and so happy that i didnt give in,joy
365645,i then went on to make fun of the whole thing and ultimately ended up feeling even more guilty because i knew that deep down inside she might actually wish that i had taken out the ad,sadness
390617,i should hypothetically be able to walk down the street naked without fear of being harassed because when i am approached on my own by a man clearly driven forward by some sexual motive i should not as a woman feel threatened and uncomfortable which i often am not in a position to walk away from,fear
356693,i was afraid if i didnt participate in every little thing that i was asked into or do everything that i saw needed done i would somehow feel inadequate,sadness
408365,i am feeling a bit miserable or passionate about something its all just in the moment,sadness
399050,i feel real dumb about everything in this paragraph,sadness
415866,i hear that cringe worthy theme song i feel like ic is being hostile towards her fans,anger
386763,im feeling nostalgic on this wordless wednesday,love
400013,i had a strange feeling in my throat like my breath had caught just beneath my voicebox in a stubborn little bubble,anger
375068,i can give you anxiety and make you feel on edge or restless,fear
395633,i may be feeling unsure of my life s direction but i d like to think i m preparing my daughters to aspire to the ultimate,fear
366732,i said feeling tortured,anger
364702,i feel that my knowledge of scripture is inadequate to help her grow,sadness
396810,i noticed the productivity tips started to become a distraction in themselves as i d read them when i got distracted only to feel more distracted because i still wasn t being productive,anger
395220,i really feel yes he cared about me and was faithful and really was great in the effort department but i knew it wasnt working deep down,joy
380511,i love my maternity wardrobe and so most of the time i just feel like the cute pregnant american lady,joy
394792,im feeling a little bit generous today so let me tour you around the photos ive taken,joy
414881,i feel now however as if the artistic strategies i have developed to cope with this inevitable disappointment lead me more towards conceptual problems which have to be dealt with,joy
358787,im feeling a little lame uncrafty,sadness
350907,i loved this cover the first time i saw it and compared to the other versions i feel it is far superior,joy
391668,im feeling really fucking grumpy today,anger
404077,i feel amazed that some of you wrote to me to tell me something nice,surprise
390507,i didnt check gear because i feel it to be rude invasive and completely unnecessary since everything is going smoothly,anger
356197,i feel a little weird picking three road times on one day,surprise
355138,i was hoping to finish the braided bracelet but im feeling too intimidated to try and complete the next step of braiding,fear
413696,i feel terrible you know chael came out with his first statement he got completely on my side i think,sadness
408055,i have been feeling much of the time through these days but life is for living in between the dumb amp ugly amp i finally found myself heart shaped sunglasses that were made for adults not children,sadness
407652,i brought all these feelings and emotions up with my husband last night and he was very remorseful that he had made me feel that way and explained that to him it was the very opposite,sadness
390227,i feel almost frightened to be optimistic about anything and while im sure most of this is a psychological thing its bothered me for years,fear
406195,i feel increasingly exhausted and less and less willing to leave the warmth and safety of my bed,sadness
363372,i was feeling a little agitated for most of the day,anger
366865,i feel troubled when i go there,sadness
381939,i dont mind the feel of them at all but i always feel that it is probably quite unpleasant for them with their cold little skins to be picked up by my hot little hands,sadness
368340,i didnt feel like i was doing anything worthwhile but why didnt it make me sick,joy
364496,i feel christmas is a greedy commercial holiday whereupon people are forced to buy things they cant really afford spend time with people they barely get along with family can be the worst people to get along with sometimes and give to people they barely know or just as a way to garner favors,anger
397350,ive been honestly self indulgent and rather reckless with my consumption of caffeine cigarettes and junk food which combined with the dangerous ingredient of freezing weather has caused me to feel lethargic fat and unfit,sadness
401647,i am powerless i feel submissive alive entranced i feel you fire up my senses knock down all my barriers i feel stripped to my core my soul laid bare and wanting craving aching to be taken into depths of thirst quenching love,sadness
361083,i feel convinced that there is an experience of parenthood that exists beyond these dualities,joy
356272,i love my tango family sometimes especially when i m feeling ugly and awkward and like an outsider i need something from tango that i can t get when i know everyone at the milonga,sadness
376360,i shouldn t take it personally but eating here is like eating in my house and if someone doesn t show up or even bother to call me back when i call to confirm their reservation it just feels so rude,anger
414481,i am going to attempt to run around the block tomorrow maybe twice if im feeling adventurous,joy
378580,i feel so much more productive and accomplished if i have squeaky clean floors and a tidy living area,joy
369574,i know that this song isnt necessarily about friendship but it still describes what im feeling pretty perfectly because i do love you guys,joy
376793,i still feel this hurt for what they have done,sadness
372257,i feel to cruddy to be cranky,anger
394616,i got that tight pinchy feeling low in my stomach and i knew that at any minute things could get weird on an astronomical level,sadness
357923,i should be admiring the feeling of delicate masculinity that the ring gives off i am intrigued by the fact that kris kristofferson is a you guessed it shriner,love
376861,i feel so irritable and bored might have made a difference in their lives,anger
406934,im not sure who the wicked one is in this scenario me jo or mom for making me feel like a bitch for being naturally grouchy in the morning,anger
370569,i feel ashamed of and purely disgusted by,sadness
357402,im feeling so excited to meet this little boy and read him stories take him to explore his yard in my moby wrap and do a million other things with him kev amp i cant wait for the first time we get to hear him laugh amp see him smile so much to look forward to,joy
378787,i feel as though i am vain my soul it hurts from a secret pain,sadness
380237,i need you i need someone i need to be protected and feel safe i am small now i find myself in a season of no words,joy
390272,i haven t had any more bh contractions and the pressure pain i ve been feeling is just a dull ache that i m sure will remain for the remainder of the pregnancy,sadness
398794,i often miss it by feeling resentful and knowing that im missing the mark but when the gears are turning smoothly and everyone is happy its certainly something to celebrate,anger
351697,i began to feel the unpleasant ache and then noticed my nose kind of hurt,sadness
397307,i know but i m feeling a little jaded about overclocking,sadness
400672,ill have epiphanies of why this is such a great thing and will no longer feel needy or want something i dont have,sadness
370339,i feel like i am trusting people and they keep letting me down,joy
395291,i am not sure what is going on but i am feeling rather dissatisfied with things and feel like i need to release some pressure,anger
356976,i don t want you my reader friends to feel like you need to feel sorry for me,sadness
396498,i feel that christine was always a rather delicate add postpartum depression and a heaping of resentment plus the knowledge that lovely women are often haunted and it becomes a little clearer why she might have jumped off the deep end,love
403704,i practically ran out of the store feeling appalled and humiliated a little bit giggly at the ridiculousness of it and resolved never to try this again,anger
351929,im feeling fairly contended and i feel like a lot of things have been resolved,joy
384084,i didnt feel it i might have been a little shaken by spoiler cal and chloes end spoiler deaths,fear
375375,i feel restless but at the same time i feel drained,fear
404727,i was still feeling really shaky when paul and judi arrived absolutely unannounced,fear
399473,i feel stressed i can call him or text him and he will tell me exactly what i need to hear,anger
392394,i told e that the fact of the matter is that there are many days and times when i feel resentful and angry resigned and frustrated when the fact is i am lucky enough to be able to live a life that allows me to make use of the various skills which i have,anger
374309,i feel strong about my choices,joy
364949,i feel the cold getting worse and more warm clothing are needed,anger
410633,i missed dave i had a great time and feel pretty relaxed,joy
365034,i left the theatre feeling irrationally enraged about almost every aspect of the thing,anger
399393,i know i know shame on me but i can t help but love this song wonderful song on those days your feeling particularly vicious,anger
379958,i slumped back down feeling like worthless trash for the first time in my life,sadness
388394,i feel love caring sweet with him although that is too far distance for us for most of the time,love
369689,i feel pretty determined this week i have a barbecue to go to tomorrow at a friends house but other than that i cant see a reason to get off track,joy
410191,i have known and cared about and grown from as well as to those of you i did not have the good fortune to know well let this not be a point where our lives where we stop thinking and feeling and caring about each other but a moment at which our relationships change and only for the better,love
375700,i guess i should feel triumphant that i lasted about five months of the pregnancy with nary a sniffle right,joy
374445,i feel like if we devoted our country to soccer as much as everyone else does we would be perennial world cup title contenders,love
385705,i just run my mile tomorrow and stop feeling terrified that ive screwed my training over the past week or so,fear
373038,i sit and remember what longing felt like and what denial feels like it is so strange to think i couldnt have changed my own perspective the experience itself created my view of the world,fear
398252,i am feeling an amazing thing,surprise
361388,i feel myself reluctant to write,fear
389950,i feel it s important to note that today is election day,joy
378735,im feeling bitchy enough lead them on,anger
359166,i know that it was foolish from the beginning but man this is really stressing to me right now and i feel totally dumb writing this but i am so pissed,sadness
367169,im feeling a bit melancholy about this,sadness
392443,i blog and write out what im feeling and although i wasnt going to im kinda glad i am,joy
381234,i feel tortured ugh more,anger
376103,im so tired of drifting backwards standing still so throw the towel in if you must give up hope and give up trust and i promise youll drift backwards standing still sung to sleep by sychophantic choirs you preferred the company of liars who made you feel admired,love
353565,i actually feel like we missed a wing or a floor,sadness
386560,i feel amazing during a race but i felt just fabulous during dam to dam and i attribute so much of it to alexson,joy
402857,i kept myself busy realising again that i feel lonely,sadness
381639,i feel really determined to keep my weight stable,joy
393524,i shouldnt read reviews sometimes i just get way into them and can actually feel myself getting mad,anger
360839,i am in a new position this year and while i love my time with the kids i am feeling overwhelmed with all of the ese paperwork and rules and scheduling and,fear
351478,i feel overwhelmed frustrated tired taken for granted and advantage of i have nobody to blame but myself which then just makes me more frustrated,surprise
382452,im feeling really agitated,anger
371641,i feel ashamed that this incident has occurred,sadness
370525,i feel more comfortable putting the questions than answering them,joy
389238,i feel distraught on many levels,fear
391893,i feel is looking a bit jaded a href http,sadness
361754,ive been told this is normal his last reading was he feels and looks horrible,sadness
412720,im laying there one moment feeling pretty relaxed then the next im wide awake with a kind of startled feeling,joy
374634,i realise my mistake i feel remorseful,sadness
398917,i need to stop feeling sorry for myself because im here,sadness
362754,i was feeling really impatient,anger
385120,i both understand and feel furious about,anger
370545,i have been feeling pretty useless not being able to contribute when i know that i can get a pretty good paying job,sadness
378383,i found myself feeling uncharacteristically grouchy lethargic,anger
354035,i feel truly blessed for that and i cant thank god enough for this time and this experience,love
385383,i picked up and moved to the czech republic by myself it was chris who sent me a care package with food and music to remind me of home when i was feeling my most homesick,sadness
407077,i can only imagine i pouted out my bottom lip suddenly feeling very remorseful probably mostly for being caught,sadness
415287,i have done nothing wrong then i shouldnt feel paranoid about stepping outside into the social world,fear
395769,im feeling all sentimental heres a look at of my favorite cards i ever created for the sweet sunday sketch challenge and no im not including links to the sketch,sadness
394819,i do feel that i ve managed to arrange my life to be more peaceful simply by wanting less,joy
397728,i feel after a successful transport of a super sick patient,joy
352142,i feel glad that i feel fine and am continuing life like normal,joy
399903,i can feel as sorry for myself as the next guy,sadness
413522,i feel so frightened and worked up that i actually feel sick,fear
381208,i feel really dumb when i say stuff like how i cant cry,sadness
386038,i feel is going to be one of those all popular backwards episodes,joy
373478,i always feel slightly worthless almost self condemning like i should be doing more amounting more saving the world one day at a time a preacher on a podium a counselor for teen single struggling mom s a writer a motivational speaker a super mom to my baby boy,sadness
363587,im getting back up to the strength level i want to be at pushing myself to the limit and i feel more energetic throughout the day,joy
383289,i admit to feeling a little hot under the collar at the my perfect life statuses,love
413313,i am very happy and feel loved,love
404688,i asked my wife how am i supposed to feel frustrated without sounding frustrated,anger
388841,i feel very jaded with the medium since my facebook identity is incapable of providing a clear identity of myself without revealing the details i prefer not to share with those i am not close with,sadness
372536,i feel really lucky and i kind of wish that im not,joy
369437,i feel extremely foolish for what i wrote a href http tia cherie,sadness
408088,i have a feeling that emily being the sweet person she seems will actually let the person she isnt choosing go before they actually get to the proposing part,joy
388603,i have too much time on my hands and i feel useless like i m not contributing anything,sadness
391846,i need to stop this feeling sorry for myself nonsense and grab a hold of my sunny optimistic disposition despite the chill in the air,sadness
406952,i want to remember him the way he was when he was alive this sight would have made me feel he s no more something i refuse to believe nate seemed strangely resigned to the situation and yet there was something in his eyes which suggested that he felt an ocean of emotions within,sadness
408613,i will let you know little secret and you will be happy to surprise both your toddlers and kids make them feel special for this holiday season,joy
387594,i havent had that feeling for a while so trust i was greatly appreciative,joy
408104,ive gotten emails over the years from people who say that my articles books and posts have helped them feel more adventurous and try to grow a garden,joy
383261,im feeling a little resentful and irritated because i had these plans to sleep a bit and catch up on chores,anger
361715,i help but smile and feel how rich and full life is,joy
367877,i feel after i quit a job i hated,sadness
410085,i feel that there exists a conflict on my interpretation of acceptable posts on behalf of the contributor s i have recruited and the mission statement of blissfully domestic,joy
375261,i feel beaten up today a href http christasthostoraoraret,sadness
356468,im so sick of dying it and feeling dissatisfied with the result,anger
350252,when a friend of mine had her period,joy
387268,i manged to paint him on sunday as hubby was out of town and i suddenly felt like i had so much time on my hands in fact nowadays if i dont get a painting done i start feeling cranky by the evening,anger
389718,i feel people truly trusting me,joy
387314,i can t get out of bed it s such a great feeling to know that nathan is eager to go,joy
361681,i don t know why i feel so listless,sadness
357520,i could openly drool on someone s shoulder without feeling so embarrassed that all i d want is the ground to swallow me up,sadness
382718,i wish i could feel numb again,sadness
411141,ive reached the stage where id be very comfortable living in a place like this surrounded by trees they make me feel all tranquil,joy
390510,i are getting along pretty well lately but i kind of get the feeling hes just bottling up his discontent sometimes,sadness
383389,i think kisumai old fans will be having the feeling of a mother seeing her beloved children graduate from the best school in the world and enter the new world outside,love
351331,i feel totally comfortable leaving cru in their capable hands,joy
352437,i feel that you can rest assured that the doxycycline will be effective,joy
352724,i feel guilty for culling the bdsm community and im not sure why,sadness
355272,i feel like my blogs from this point on are going to be boring reading,sadness
356871,i want you on the trip that i feel is cool,joy
357219,i can control this by not pushing out feelings where im uncertain of how others may react,fear
358070,i love having him around but sometimes i feel distracted that hes home,anger
358260,i deeply desire to feel pretty,joy
359114,i sat and thought about what he was saying and asked him to elaborate his feelings on the topic since it was just so strange and foreign to me,fear
361087,ill answer your comments as soon as i get back so feel free to comment,joy
362529,i guess i am feeling a bit hateful lately,anger
363630,i feel like he is amazing and doing great and other days i feel like i am constantly getting after him for pulling the house apart,joy
364987,i can have a perfectly wonderful coffee date with a friend where i feel accepted and connected but the moment i walk away my chest constricts and an overwhelming sense of doom falls around me,joy
365887,i feel weird about speculating on next season since the books exist and it would be very easy for me to be verifiably wrong right away,surprise
367198,i can post yet but i have to put something up here once in a while or i feel like a neglectful father,sadness
368508,i feel rather tortured throughout the whole show,fear
370343,i feel i deserve to be selfish just once in awhile,anger
373626,i cant describe how i feel ecstatic because we came in overall which is a great place to be in a national competition,joy
377599,on the way down a ski slope which was difficult and steep,fear
388738,i feel very honoured to be back in the team it shows i am doing something right at my team in russia and it feels very good to be recalled,joy
391351,i feel safer than i ever have like no one can hurt me ever,sadness
391408,i truly feel content with where i stand in the relationship i dont think it is a good idea to continue with the norm,joy
391737,i can always feel your sincere care and unceasing support and it s so great,joy
392250,i feel when the super exciting sensory bombardment is over,joy
400343,i sometimes feel frustrated that i am not keeping up with all the many awesome sober bloggers as carefully or thoughtfully as i d like to,anger
401699,i feel a littile surprised that i have the st class with ajarn,surprise
